step,simulated_time_sec,velocity_clicks_per_min,toxicity,expected_reward,rpe,dopamine_level,dopamine_baseline,tolerance,risk_index,control_signal_u,intervention_type,interaction_type,lambda_intensity,alpha1_effective,alpha2,decay_factor
1771,43910.172062597776,1432.0051539844924,0.3598827491918862,0.6717284511703046,0.4035151736254041,1.0,0.2,0.6717284511703046,0.8079648247575658,0.6762431313833656,break,click,0.31228748030554565,0.34395309967675447,0.3,1.0
1772,43918.38475420301,219.17296868337226,0.13333467815071978,0.6099890615535537,-0.3310949012407293,0.9043056815041778,0.2,0.6099890615535537,0.7400004034452159,0.7076250734549023,break,click,1.79379275613722,0.25333387126028795,0.3,1.0
1773,44020.77493651449,292.9968413254382,0.7155909929231499,0.6312564712249122,0.11405248656481892,1.0,0.2,0.6312564712249122,0.7583850624105869,0.7616879349864875,break,click,0.3,0.4347744762202749,0.3,0.8941627544778983
1774,44042.15404000973,224.51830129682278,0.04490349131389138,0.5700649413142488,-0.3281568489469381,0.9043056815041778,0.2,0.5700649413142488,0.7134710473941673,0.8083290280234532,break,click,0.3012431319863628,0.1319881825446828,0.3,0.6055576108827456
1775,44051.8473024429,123.79732915250199,0.6270489844415759,0.5510834157972078,-0.10179378765283337,0.6687457539921505,0.2,0.5510834157972078,0.7318224598661146,0.8614512025051809,break,click,0.336014836852754,0.1704151074797224,0.3,0.37801175865519
1776,44061.84140973356,120.07075420537795,0.7408707174568949,0.5453849531284132,-0.030559614312037908,0.49454613924203666,0.2,0.5453849531284132,0.6503888490828049,0.8982756144808196,break,click,0.692714835788059,0.1212204605609355,0.3,0.24422459740481872
1777,44081.19802439992,154.98577885183946,0.8031989503892749,0.5546985413988663,0.04994674563102364,0.5292912498981288,0.2,0.5546985413988663,0.5836143166091243,0.9056215373413671,break,click,0.3029324122535092,0.11217735602926453,0.3,0.21519614483221527
1778,44093.91322500464,141.56284717455662,0.6148638628595355,0.5415872405765956,-0.0703130510009028,0.7044767136872186,0.2,0.5415872405765956,0.7518741456898088,0.9432056271137114,break,click,0.3366599445872264,0.060808235823423665,0.3,0.1363579847037455
1779,44116.060692861676,189.6379318444383,0.6486260648420973,0.5452743577890994,0.01977320665000093,0.6255320691714618,0.2,0.5452743577890994,0.6402472509805048,0.882042925555515,break,click,0.3007771667127845,0.14786916834613661,0.3,0.32183922355632844
1780,44131.33312046655,157.14594052054815,0.6888292575816082,0.5444487968840376,-0.004427303347610101,0.6550773196905774,0.2,0.5444487968840376,0.7412876387273623,0.8421469525598337,break,click,0.3126167477263368,0.23716246869512697,0.3,0.49873114070555824
1781,44142.63878549292,106.14147838282291,0.7029071278366581,0.5332012051578544,-0.060318384987179896,0.4844381551943267,0.2,0.5332012051578544,0.6322932010088385,0.7857154012723565,break,click,0.3384264742993363,0.3868750193784138,0.3,0.8040417469181113
1782,44167.449054524994,241.8353461722996,0.7228590349982974,0.5575397834502308,0.1305224950566688,0.7224646298248341,0.2,0.5575397834502308,0.5545527458093864,0.7562520109238864,break,click,0.3003116712381468,0.39801803593224266,0.3,0.8137038377706324
1783,44177.13207050279,0.0,0.0,0.453575132263273,-0.5575397834502308,0.9043056815041778,0.2,0.453575132263273,0.7,0.7570190526545048,break,click,0.30000246068783715,0.19473240942520526,0.3,0.9736620471260262
1784,44187.7262521728,283.1743020316541,0.7036777579412384,0.5006088572306161,0.25223162424691387,1.0,0.2,0.5006088572306161,0.7548110919160135,0.7125001500068521,break,click,0.6095298545490155,0.4814711031764954,0.3,1.0
1785,44202.377522052426,491.4249794831545,0.15757870410746538,0.5364972657263506,0.1924617191770598,1.0,0.2,0.5364972657263506,0.7472736112322396,0.661746390006314,break,click,0.3340365408834866,0.2630314816429862,0.3,1.0
1786,44212.863960910356,228.8670188722135,0.3030396410313587,0.5180565259266038,-0.09889367162040436,0.9043056815041778,0.2,0.5180565259266038,0.7909118923094076,0.616110206258128,break,click,0.3890620445305823,0.3212158564125435,0.3,1.0
1787,44219.37791307699,92.10997941826467,0.6430859957617114,0.5028823028548117,-0.08137605377291723,0.6687457539921505,0.2,0.5028823028548117,0.7366335632621553,0.6606823851934507,break,click,0.31733006958063603,0.4572343983046846,0.3,1.0
1788,44227.14821702889,386.08528296620307,0.6901473614739335,0.5634475035177293,0.3247979815899089,1.0,0.2,0.5634475035177293,0.6351718422879165,0.6731444931267218,break,click,0.682977057025046,0.47605894458957343,0.3,1.0
1789,44234.14507395974,85.7527895638959,0.0,0.47836918085043145,-0.4562565165628594,0.9043056815041778,0.2,0.47836918085043145,0.7,0.668179402500391,break,click,0.3514567158165772,0.2,0.3,1.0
1790,44244.437064527316,116.59552077134622,0.6117184619293159,0.4733781989688505,-0.026765548921590776,0.6687457539921505,0.2,0.4733781989688505,0.7272233031124367,0.7105581931373873,break,click,0.33735862187580845,0.44468738477172637,0.3,1.0
1791,44249.7145565238,454.7614665444859,0.8367149312909792,0.5691178874891399,0.5134310998572464,1.0,0.2,0.5691178874891399,0.6791421132330302,0.7238177916299852,break,click,6.529303188713921,0.5346859725163917,0.3,1.0
1792,44255.77171714965,4952.815659533703,0.08095312561722481,0.6494646355770992,0.43088211251086006,1.0,0.2,0.6494646355770992,0.7242859376851674,0.6783321622215395,break,click,3.253158401826159,0.23238125024688994,0.3,1.0
1793,44263.637624671916,1449.2924011287598,0.12620422518676822,0.7148290956079109,0.3505353644229008,1.0,0.2,0.7148290956079109,0.7378612675560304,0.7044310279852705,break,click,0.775401445829865,0.25048169007470733,0.3,1.0
1794,44283.426394587055,212.2415904581723,0.020772589972487446,0.6329423446462471,-0.43914081254895176,0.9043056815041778,0.2,0.6329423446462471,0.7062317769917462,0.7527556606434842,break,click,0.301244114876779,0.20601291994036697,0.3,0.9889773574260632
1795,44312.209297524416,166.76566677261343,0.6436836750030551,0.6138023871827991,-0.10264342367895274,0.6687457539921505,0.2,0.6138023871827991,0.7368128670345584,0.8082175268910405,break,click,0.3000068353338584,0.29245129990760194,0.3,0.6392748849606966
1796,44320.71429007183,0.0,0.7731042707919651,0.5714269480473895,-0.22725025178681657,0.49454613924203666,0.2,0.5714269480473895,0.6600589150833259,0.8472407719884648,break,click,0.3000000972577158,0.2222610426703755,0.3,0.43645490744468374
1797,44376.496967731044,75.29219062697057,0.7144312745922102,0.5490325886606047,-0.12009607246757115,0.3657232698363789,0.2,0.5490325886606047,0.5569840138700048,0.8454189217468918,break,click,0.3000000000327018,0.1877280791065622,0.3,0.3864526610812101
1798,44411.10196986794,69.35413529252024,0.7584892020806588,0.5335377736536077,-0.08309531850462493,0.2704570908283893,0.2,0.5335377736536077,0.5069930007795338,0.800597912885593,break,click,0.300000244833058,0.22306253059084646,0.3,0.4431157021888973
1799,44527.37236993328,10.320769510775275,0.7045380091094592,0.5021421659008819,-0.16836780721040895,0.20000651862289462,0.2,0.5021421659008819,0.4440642195216564,0.6380764682964956,break,click,0.3,0.3566997460414173,0.3,0.7403248036671193
1800,44549.99384557059,371.32856117237463,0.7606259314740949,0.5659768485183044,0.3423315013016338,1.0,0.2,0.5659768485183044,0.42632322975003545,0.48369674238749205,break,click,0.3014250096252944,0.48313227235002276,0.3,0.9581198123242615
1801,44564.65193543221,245.5981668816478,0.17608970345597572,0.5341026681012412,-0.1709342881882568,0.9043056815041778,0.2,0.5341026681012412,0.7528269110367927,0.6384055735676225,break,click,0.31734066371369674,0.20002833494243347,0.3,0.7396516095421446
1802,44583.867624316634,218.57139888457738,0.10863117022633534,0.495582954694674,-0.20657283438235174,0.6687457539921505,0.2,0.495582954694674,0.5762971156015425,0.5654191752301078,break,click,0.3029926857902673,0.23774128783751672,0.3,0.9765408816849884
1803,44613.90162991481,219.7509079641416,0.8265548279840319,0.5314567019714298,0.19238309425251893,1.0,0.2,0.5314567019714298,0.676094082240946,0.680282264077703,break,click,0.3000416516725943,0.35244183101468246,0.3,0.6642051718855244
1804,44638.655582949206,96.95421158251368,0.6934696698282664,0.5196104065393984,-0.0635291025791545,0.9043056815041778,0.2,0.5196104065393984,0.9080409009484799,0.8952673006597607,break,click,0.30013174416018135,0.1159097526636291,0.3,0.24279995460694836
1805,44656.583182380644,200.80769953433253,0.7247602124087135,0.5370974720479622,0.09377932408287404,0.9739612510965883,0.2,0.5370974720479622,0.7611358282562559,0.8509291448371296,break,click,0.30457431468565666,0.19150303559356846,0.3,0.39089903814099036
1806,44683.23811389948,112.54952945123156,0.727474745523252,0.5310048906043519,-0.03267318747229675,0.9043056815041778,0.2,0.5310048906043519,0.9182424236569755,0.8166397926903796,break,click,0.30002277520075654,0.2716974960961967,0.3,0.5533667741171664
1807,44707.79079502716,219.93524747539965,0.6593546500695128,0.5447275238723545,0.07359149377465402,0.9234916753260383,0.2,0.5447275238723545,0.7415141595544957,0.748966954095857,break,click,0.3000307539106158,0.4137655815873524,0.3,0.892232548432319
1808,44713.18419800033,1001.2231659423953,0.7565535913633912,0.6296223521529957,0.45527247612764554,1.0,0.2,0.6296223521529957,0.9269660774090173,0.7175121342367251,break,click,6.062560240350143,0.5026214365453565,0.3,1.0
1809,44718.581927340856,5557.892607682407,0.1725430319204722,0.6986868101681195,0.37037764784700433,1.0,0.2,0.6986868101681195,0.7517629095761417,0.6499918052714355,break,click,4.892203820650624,0.2690172127681889,0.3,1.0
1810,44724.55253166022,1808.8621222087859,0.190578831658419,0.7548727929603186,0.3013131898318805,1.0,0.2,0.7548727929603186,0.7571736494975256,0.7036427290610952,break,click,2.023497632824299,0.27623153266336764,0.3,1.0
1811,44825.074036660335,298.44360169463647,0.2750809315149872,0.7093222158867656,-0.24427782508452944,0.9043056815041778,0.2,0.7093222158867656,0.7825242794544961,0.7623740238388114,break,click,0.3,0.25128483549401787,0.3,0.8105116036168376
1812,44837.81421487824,94.19020515058735,0.3254788316487679,0.6293553207932245,-0.42884504362414744,0.6687457539921505,0.2,0.6293553207932245,0.6413514140282722,0.7919521809949839,break,click,0.3006620326831714,0.20017361251263885,0.3,0.6062348446683442
1813,44851.03191016458,136.18107854711084,0.7074527165284626,0.6097008560180478,-0.10540261434510467,0.49454613924203666,0.2,0.6097008560180478,0.6403634488042752,0.8414571955118378,break,click,0.3046558086295223,0.19475336252949876,0.3,0.40323186130516264
1814,44913.72624166427,66.99170243199192,0.7342952986803913,0.5800868288276245,-0.15881357863786222,0.3657232698363789,0.2,0.5800868288276245,0.5629432210964592,0.8450089881220196,break,click,0.30000000000032545,0.17266534027070046,0.3,0.3497245360476141
1815,44933.010571634564,217.7934108402516,0.7779468617825877,0.5952148653961193,0.08112836561398373,0.5018979809605195,0.2,0.5952148653961193,0.5128302986901124,0.8051275079430346,break,click,0.30276743002932655,0.20198430660305175,0.3,0.39513440003543465
1816,44950.87102616957,100.78130970699064,0.7351583606455213,0.5762584648436119,-0.10165904793962038,0.8206934054974416,0.2,0.5762584648436119,0.8650713936119192,0.918878317429519,break,click,0.30163075535221134,0.08625833577764416,0.3,0.17458962859742866
1817,44982.67968797597,207.49065270865978,0.8022843315839688,0.5919680374673042,0.08424701683419722,0.8817549752357996,0.2,0.5919680374673042,0.7433677593653746,0.8558038244769545,break,click,0.3000100970553938,0.18115328767639757,0.3,0.34776062969301946
1818,45000.691546215196,166.55694044195857,0.7434065455324201,0.5897176031514009,-0.012068589148645947,0.9043056815041778,0.2,0.5897176031514009,0.923021963659726,0.8246733506787948,break,click,0.304705648534437,0.2391411729858179,0.3,0.4808185501456784
1819,45032.63061214868,93.92885835320594,0.787247686225016,0.5750456131672773,-0.07868268709738546,0.6687457539921505,0.2,0.5750456131672773,0.7798820704011467,0.7603593492187128,break,click,0.30000697232758206,0.3921623449658251,0.3,0.7616295394476117
1820,45077.811544964,278.8787042423658,0.7609050693192442,0.6037630391830658,0.15400530179530203,0.9318926442311491,0.2,0.6037630391830658,0.6563991546415097,0.7421678949221241,break,click,0.30000003710429696,0.4357329275246821,0.3,0.863928891490483
1821,45083.163279029344,672.6791645559256,0.32404567814709273,0.6776494929241559,0.39623696081693416,1.0,0.2,0.6776494929241559,0.7972137034441278,0.706249338091287,break,click,2.536439626292083,0.32961827125883714,0.3,1.0
1822,45096.214184530596,2160.7696107598545,0.4162340165058238,0.7377583121023853,0.3223505070758441,1.0,0.2,0.7377583121023853,0.8248702049517471,0.6640955570736962,break,click,0.41255925712350405,0.36649360660232955,0.3,1.0
1823,45101.22904465375,598.2220692750591,0.3536821589243624,0.7726022319375583,0.18686035395361977,1.0,0.2,0.7726022319375583,0.8061046476773087,0.7159799938040464,break,click,2.892076029426481,0.34147286356974493,0.3,1.0
1824,45204.54594560083,290.36875598277845,0.44339579907272597,0.7375563584478098,-0.1879433874227222,0.9043056815041778,0.2,0.7375563584478098,0.8330187397218177,0.7742988926563759,break,click,0.3,0.31697875756590227,0.3,0.8399940880526078
1825,45230.94449132517,227.28524755313973,0.31792580360340417,0.6826432769856197,-0.294486897204683,0.6687457539921505,0.2,0.6826432769856197,0.6390855056146632,0.7979942575438029,break,click,0.30011601711324526,0.2073786969139421,0.3,0.6338554670861559
1826,45366.145740005,4.43782883559655,0.7961235574832903,0.6306116634547873,-0.2790342121994788,0.49454613924203666,0.2,0.6306116634547873,0.6669647010907235,0.8523241861704979,break,click,0.3,0.2076586568294785,0.3,0.4005379264008857
1827,45387.97736891198,137.4153075238462,0.8015713846851605,0.6197857834790998,-0.05805683670739925,0.3657232698363789,0.2,0.6197857834790998,0.5831260468978899,0.8732139382070337,break,click,0.30036246957364987,0.1576532931962602,0.3,0.3028133820612444
1828,45408.21462949858,118.59312626478507,0.8131032882341408,0.607666564610988,-0.06499273153104812,0.2704570908283893,0.2,0.607666564610988,0.5233772266255783,0.8436882564000306,break,click,0.30008674210135966,0.17517064979952018,0.3,0.33350508556544967
1829,45444.1301785053,233.8819879497722,0.7323965262711232,0.6171549572630798,0.0508841834617888,0.3483818199691699,0.2,0.6171549572630798,0.45242177467015565,0.733564506306261,break,click,0.3000007077668184,0.25321622246841397,0.3,0.5136662938238176
1830,45455.76395823803,154.72185664094562,0.7597695803624726,0.6089749036197882,-0.04386784628066154,0.5451179401468687,0.2,0.6089749036197882,0.6896125164756101,0.8656479160643886,break,click,0.35746754738528336,0.12601026594757325,0.3,0.2500660992133903
1831,45466.13252883381,115.73437137879603,0.7928331638063382,0.5963153633587289,-0.06789035749312411,0.4031217710495845,0.2,0.5963153633587289,0.6053182041543336,0.8356172074788153,break,click,0.30757691574571744,0.1560222671145357,0.3,0.30170611236328726
1832,45490.154860476476,49.95351899433248,0.8700116853963505,0.5778794810567643,-0.09886762191763804,0.2981137664454229,0.2,0.5778794810567643,0.5587997414777057,0.8062346331610097,break,click,0.3001253834080361,0.17850782449950883,0.3,0.3257414268840081
1833,45506.58885688739,219.0580982242695,0.7938911522053093,0.5952004748847671,0.0928887178262271,0.47600992136022713,0.2,0.5952004748847671,0.4844402217383884,0.6816428378881065,break,click,0.30750895357831454,0.2555157166553543,0.3,0.49369631328696595
1834,45522.1539013969,154.19165673017136,0.8029613543919002,0.595017691632546,-0.0009802267761028771,0.8504574527278882,0.2,0.595017691632546,0.9051605126123876,1.0,break,click,0.31051236047125147,0.0,0.3,0.0
1835,45534.88494587099,141.3866712714246,0.8734516780271727,0.5984564824868799,0.018441486470321067,0.7415812574890336,0.2,0.5984564824868799,0.7793220281960903,0.9267902696225668,break,click,0.3570258218253582,0.07381930259101559,0.3,0.13436821945030075
1836,45552.0224671574,70.021794864298,0.8200517008747954,0.5796409900374347,-0.10090338846910968,0.7539998493968145,0.2,0.5796409900374347,0.8462887241668219,0.8844034623222552,break,click,0.30019894194394287,0.12334665616666299,0.3,0.23360194166054526
1837,45570.39228648515,195.97362041347262,0.8425322349680041,0.5957878610690551,0.08659215296340805,0.8330779085128937,0.2,0.5957878610690551,0.7227181861530253,0.8220463964158121,break,click,0.3027619481958444,0.21482444461919795,0.3,0.40003591538403127
1838,45592.480400946464,27.163930223684023,0.9023505936016119,0.575153487559435,-0.11065765148864415,0.9043056815041778,0.2,0.575153487559435,0.9707051780804835,0.7968450840571584,break,click,0.3000077578871006,0.28861461960084156,0.3,0.5145193736104214
1839,45648.907994081244,276.4604891571103,0.8001433100761215,0.6069455260500257,0.17049377892501372,1.0,0.2,0.6069455260500257,0.7837507575564783,0.7281496298052451,break,click,0.30000000010665434,0.409975984290637,0.3,0.7883284502433686
1840,45683.9765175582,307.96848367733264,0.6795973239151478,0.6289142981450931,0.117813740504214,1.0,0.2,0.6289142981450931,0.9038791971745442,0.6901624620251281,break,click,0.30000328067248905,0.47183892956605916,0.3,1.0
1841,45690.47335451342,1754.7000299632348,0.7042554361050151,0.6981107872549266,0.37108570185490686,1.0,0.2,0.6981107872549266,0.9112766308315045,0.6409021934809183,break,click,3.2241842462226376,0.481702174442006,0.3,1.0
1842,45701.35705910743,2756.4143937262324,0.773707932182125,0.7544041812544034,0.3018892127450734,1.0,0.2,0.7544041812544034,0.9321123796546374,0.6282762361333845,break,click,0.47476930003218426,0.5094831728728499,0.3,1.0
1843,45708.87192720477,319.3668829464801,0.7138063596584835,0.7547225984837785,0.0017076022579384231,1.0,0.2,0.7547225984837785,0.914141907897545,0.6807218361373546,break,click,3.42662633109345,0.48552254386339344,0.3,1.0
1844,45806.00372728097,308.8586845550395,0.5956145224177036,0.7415126677791076,-0.07084198158112731,0.9043056815041778,0.2,0.7415126677791076,0.878684356725311,0.7290338040491723,break,click,0.3,0.4036008088493109,0.3,0.9209461918200045
1845,45816.83873400616,166.12818484142912,0.5905887702214021,0.6970286589955871,-0.23855805161662014,0.6687457539921505,0.2,0.6970286589955871,0.7208843956000625,0.761088912288018,break,click,0.32502147954602206,0.3027706652422778,0.3,0.6940532341553725
1846,45864.813874622814,62.53238576144336,0.838449682800278,0.6598020241995828,-0.1996383353936439,0.49454613924203666,0.2,0.6598020241995828,0.6796625386858198,0.8030312993440389,break,click,0.3000000007885104,0.26749404134788207,0.3,0.49963410052934587
1847,45886.22973712171,196.1163133269687,0.8442864582640457,0.6611980526558121,0.007486596591150918,0.42314087729844707,0.2,0.6611980526558121,0.5959405689715556,0.8404799156596563,break,click,0.30046244412179673,0.1930915650469851,0.3,0.3590967607014641
1848,45902.57392988776,183.55143278970897,0.9109968873061896,0.6656248000020304,0.023739681984418892,0.5199230652152489,0.2,0.6656248000020304,0.6496433823443778,0.8956128225384536,break,click,0.3029426706454148,0.1192086264495624,0.3,0.2112134823294154
1849,45918.53152827413,150.39857138218034,0.9150996916520788,0.6618810828222876,-0.020076739948265532,0.5775090282972786,0.2,0.6618810828222876,0.7577027925780296,0.9196398627382297,break,click,0.3037107286881881,0.08488281758886759,0.3,0.14995907724665303
1850,45953.72520503796,34.097034193175446,0.9846879708265304,0.6382150454308015,-0.12691580466755314,0.42707539990630206,0.2,0.6382150454308015,0.6787676983643264,0.9065782229853656,break,click,0.3000001334341299,0.10249675334077121,0.3,0.17258972146805862
1851,45968.08212663261,41.7916888411333,0.8293146041301975,0.6062692894565183,-0.17131813231428616,0.31582778496622743,0.2,0.6062692894565183,0.5583437347989495,0.8680328798627017,break,click,0.3021700438319977,0.12021922501058596,0.3,0.22609250029500783
1852,45992.0805917064,150.00959390239296,0.974367410249632,0.6190287872639854,0.06842640804628897,0.42934011796996874,0.2,0.6190287872639854,0.5472746817874373,0.8356732144411584,break,click,0.30012857834114537,0.1529324589261007,0.3,0.2593187726867331
1853,46004.255374686334,147.84657787879624,0.8502560632663833,0.617333299194506,-0.00909253328229842,0.697646655783828,0.2,0.617333299194506,0.817960113900763,0.917193849699014,break,click,0.33688387663728847,0.07662299778756708,0.3,0.14186753141143016
1854,46030.18429218766,138.84112207214503,0.9377678385692223,0.6220140827179584,0.025102022680286495,0.6332687012265384,0.2,0.6220140827179584,0.7236385382862599,0.8418059120273126,break,click,0.30012670834543326,0.17047192671136155,0.3,0.29641768674037927
1855,46039.975506012175,122.55885955582687,0.9087177859038877,0.6193183522717561,-0.014456615321230992,0.6861679930730794,0.2,0.6193183522717561,0.8278826245479488,0.8050256153571138,break,click,0.30911195643419537,0.22714212392012328,0.3,0.4031008307572054
1856,46087.825350816456,288.4021893163066,0.9638644247159378,0.6609229872086138,0.223116596731596,1.0,0.2,0.6609229872086138,0.725835379028845,0.7444707594267586,break,click,0.300000002709413,0.3450052256927204,0.3,0.5892028316755982
1857,46104.56894626818,215.00758366866037,0.7835182012754658,0.6608475772874084,-0.0004044069850553944,0.9043056815041778,0.2,0.6608475772874084,0.9350554603826396,0.7153927559529712,break,click,0.32224298681489827,0.38083039952667114,0.3,0.7417705474457431
1858,46111.24120962256,1798.490161830288,0.9390265147947996,0.7240894559356498,0.3391524227125916,1.0,0.2,0.7240894559356498,0.8254157189720818,0.6544287697276107,break,click,3.83401837225305,0.5756106059179198,0.3,1.0
1859,46117.31488002197,4939.352652869046,0.8578091396180304,0.775538597905291,0.2759105440643502,1.0,0.2,0.775538597905291,0.9573427418854091,0.6502266314982142,break,click,1.2376880849107579,0.5431236558472121,0.3,1.0
1860,46145.94847376231,251.45289359386098,1.0,0.7827694563398786,0.038777519087035195,1.0,0.2,0.7827694563398786,0.9999999999999999,0.7044923692941666,break,click,0.3000125471290426,0.5556866285981579,0.3,0.9261443809969296
1861,46184.82762271518,77.1621828357659,0.8864766699830882,0.7374425378507135,-0.24307839280362709,0.9043056815041778,0.2,0.7374425378507135,0.9659430009949265,0.7542391010143089,break,click,0.3000001347616878,0.36929472174105643,0.3,0.6658870101030279
1862,46202.498641659215,203.72339656254286,0.9638766226757091,0.7372840416123874,-0.0008499808096803507,0.6687457539921505,0.2,0.7372840416123874,0.8328707513363546,0.7877794680206179,break,click,0.3053435869259025,0.29652560413573464,0.3,0.5064047057356138
1863,46225.18572846136,211.57410124363903,0.8055954457872775,0.7242276299920893,-0.07001869216419987,0.49454613924203666,0.2,0.7242276299920893,0.6698062675819196,0.81888259753223,break,click,0.3009112569799784,0.20164542153542736,0.3,0.3861177330735759
1864,46231.030634052426,0.0,0.8936548915636011,0.6725007142693211,-0.2774001842102888,0.3657232698363789,0.2,0.6725007142693211,0.6107510989614221,0.8639906073619362,break,click,0.3000490270480848,0.14606820380394342,0.3,0.2620236270258831
1865,46239.03785137406,74.93239859733052,0.8275544432893451,0.6417222885488578,-0.1650579943779854,0.2704570908283893,0.2,0.6417222885488578,0.5277125731421396,0.8376186675918397,break,click,0.45660635364903324,0.15152365424799674,0.3,0.2853435785890621
1866,46263.82598435611,217.84617679397564,0.828679313381989,0.6500994866611056,0.044925089134606244,0.3334840841512135,0.2,0.6500994866611056,0.4813066108034154,0.7526626063339726,break,click,0.3001629885585343,0.21233816412299744,0.3,0.39952861835132525
1867,46278.054396522115,126.50744011343001,0.9677168659105495,0.6485878173030397,-0.008106753564043334,0.5047016187216898,0.2,0.6485878173030397,0.7251807776677116,0.9082362151678386,break,click,0.32377463317957084,0.09014037868643807,0.3,0.1535384323435507
1868,46306.13529304573,170.93471342567997,0.9241934772618785,0.653655581006277,0.02717731310999949,0.480672502513728,0.2,0.653655581006277,0.6248955750218012,0.8767217030866052,break,click,0.3000270816456759,0.1206199734847308,0.3,0.21173382586443235
1869,46345.770330665335,136.24309006153803,0.9687189708893629,0.653843499697169,0.0010077670153270102,0.619078485602043,0.2,0.653843499697169,0.7605511321050441,0.8897936080245166,break,click,0.30000018114170274,0.12132851426968894,0.3,0.20652098303772182
1870,46353.25047785444,0.0,0.8456049747088004,0.6107611960282655,-0.23104101234276886,0.5643928390148935,0.2,0.6107611960282655,0.7281518848198469,0.8310296706026945,break,click,0.30000000430254203,0.18804949406159804,0.3,0.34937722733652465
1871,46368.49507848162,118.07459204873538,0.8919107346227142,0.6075515582073184,-0.01721258865598918,0.41737580819682335,0.2,0.6075515582073184,0.6444989215518766,0.8118726836177407,break,click,0.30768923249869784,0.19992777417007154,0.3,0.3590887138036606
1872,46390.35030243124,82.36017183578068,0.8247830540623117,0.5903571593847181,-0.09220981638143677,0.3086548113757243,0.2,0.5903571593847181,0.5522250558951288,0.7663232599997517,break,click,0.300176279142318,0.22319424497752893,0.3,0.42119017957907634
1873,46412.37609450469,245.1671196201452,0.8985921875787304,0.6211989551130547,0.16539783392982854,0.6659028489200252,0.2,0.6211989551130547,0.5210226147308914,0.7211221577019264,break,click,0.30075833562830356,0.26369456939039754,0.3,0.47135714708751275
1874,46443.56603746364,153.89576076868357,0.7180902622433948,0.6081862836865293,-0.06978412303050285,0.9043056815041778,0.2,0.6081862836865293,0.9154270786730184,0.8271793326729419,break,click,0.3000042727114576,0.15545956443942036,0.3,0.3190641310790582
1875,46464.92560493043,196.63319524284813,0.9441173207052526,0.6286353465258244,0.10966387071965711,1.0,0.2,0.6286353465258244,0.8269429607452177,0.7597321935226785,break,click,0.3006617905415936,0.28229499582364936,0.3,0.48869816838320845
1876,46476.17126209383,0.0,0.9720215813806485,0.602040092450191,-0.14262455583550016,0.9043056815041778,0.2,0.602040092450191,0.9916064744141945,0.726198533214015,break,click,0.30000239197772016,0.3650337498726434,0.3,0.6199531217644725
1877,46492.160669974946,225.14905034423612,0.8426345163665951,0.620820172347396,0.10071347866340175,0.9912966375479075,0.2,0.620820172347396,0.7964981194436204,0.6566876855052945,break,click,0.3054667052506114,0.47077191573105714,0.3,0.876582401972371
1878,46517.800989461306,280.8077334539332,0.9724094617068126,0.6611712841826831,0.2163942253234269,1.0,0.2,0.6611712841826831,0.9917228385120437,0.6262101457821154,break,click,0.30012289597159664,0.5889637846827251,0.3,1.0
1879,46538.5372074302,57.86976206558803,1.0,0.6446063598826134,-0.08883408160069806,0.9043056815041778,0.2,0.6446063598826134,0.9999999999999999,0.577037850022316,break,click,0.3003073234964781,0.6,0.3,1.0
1880,46544.88883255983,1416.9601977947575,0.8323116163203688,0.7108767443926105,0.3553936401173866,1.0,0.2,0.7108767443926105,0.7934012494297525,0.5128980552238414,break,click,3.4492823685669523,0.5329246465281475,0.3,1.0
1881,46551.902338769636,4277.461101844762,0.9524771145783482,0.7647896656073943,0.2891232556073895,1.0,0.2,0.7647896656073943,0.9857431343735045,0.48512632240257914,break,click,1.4631442855266341,0.5809908458313393,0.3,1.0
1882,46735.58848305858,22.865088797297798,0.947794655081726,0.7158764399630801,-0.262310977069909,0.9043056815041778,0.2,0.7158764399630801,0.9843383965245177,0.5349858605365162,break,click,0.3,0.5791178620326904,0.3,1.0
1883,46742.8930191654,492.8444390379969,0.8441600476047396,0.7688570660817038,0.28412356003691985,1.0,0.2,0.7688570660817038,0.7969557788150637,0.5694673250185048,break,click,3.269313542861243,0.5376640190418959,0.3,1.0
1884,46749.19246764514,3524.1180353196737,1.0,0.811958375104777,0.2311429339182962,1.0,0.2,0.811958375104777,0.9999999999999999,0.6365520149469376,break,click,4.0200241611019125,0.6,0.3,1.0
1885,46756.407638085184,83.15811871464395,0.8873854361534135,0.7626708975366445,-0.2643180086347653,0.9043056815041778,0.2,0.7626708975366445,0.966215630846024,0.6831735899021263,break,click,2.824638102286177,0.4725734764725151,0.3,0.8515540529651687
1886,47009.4119895621,118.57503566588832,0.9682594757321741,0.7383696375540675,-0.13032236508819706,0.6687457539921505,0.2,0.7383696375540675,0.8341856072532942,0.7214266592309011,break,click,0.3,0.3876426212652605,0.3,0.6600376630839645
1887,47027.296129524104,134.1971157180719,0.9063943028789976,0.7164731505194306,-0.1174260914669788,0.49454613924203666,0.2,0.7164731505194306,0.7000459247094357,0.7565566427337016,break,click,0.30031961509600663,0.29011541793143114,0.3,0.5157078234346202
1888,47048.27167643527,228.83789492252208,0.9089480969788705,0.7209574397582283,0.024048266623157177,0.4645450523784627,0.2,0.7209574397582283,0.615339060586003,0.7963887071661948,break,click,0.30051186221313053,0.21980578850372084,0.3,0.3900175403463021
